	distance	matchingHashes	pvalues	reference	sample
7253	0.00470559	828/1000	0	AU25991	AU9400
7254	0.00470559	828/1000	0	AU25991	AU9817
7255	0.00614558	784/1000	0	AU25991	HI2555
7256	0.00528099	810/1000	0	AU25991	HI2629
7257	0.0223484	455/1000	0	AU25991	HI3282
7258	0.00969064	689/1000	0	AU25991	HI3283
7259	0.00263042	898/1000	0	AU25991	HI3284
7260	0.015616	563/1000	0	AU25991	HI3285
7261	0.00763299	742/1000	0	AU25991	HI3286
7262	0.00492718	821/1000	0	AU25991	HI3287
7263	0.00433199	840/1000	0	AU25991	HI3288
7264	0.00257463	900/1000	0	AU25991	HI3289
7265	0.00534606	808/1000	0	AU25991	AU11243
7266	0.000264084	989/1000	0	AU25991	AU1746
7267	0.00105797	957/1000	0	AU25991	AU36973
7268	0.00570819	797/1000	0	AU25991	AU6936
7269	0.00492718	821/1000	0	AU25991	HI3290
7270	0.000191626	992/1000	0	AU25991	AU1141
7271	0.000191626	992/1000	0	AU25991	AU1142
7272	0.000239895	990/1000	0	AU25991	AU1143
7273	0.00473708	827/1000	0	AU25991	AU11478
7274	0.00600989	788/1000	0	AU25991	AU11643
7275	0.000215742	991/1000	0	AU25991	AU12824
7276	0.0055427	802/1000	0	AU25991	AU1317
7277	0.00473708	827/1000	0	AU25991	AU13363
7278	0.00470559	828/1000	0	AU25991	AU13364
7279	0.00113443	954/1000	0	AU25991	AU14286
7280	0.00115999	953/1000	0	AU25991	AU15033
7281	0.00789262	735/1000	0	AU25991	AU15182
7282	0.00518381	813/1000	0	AU25991	AU1541
7283	0.000191626	992/1000	0	AU25991	AU15410
7284	0.00470559	828/1000	0	AU25991	AU15487
7285	0.00467416	829/1000	0	AU25991	AU15488
7286	0.00470559	828/1000	0	AU25991	AU1581
7287	0.00621379	782/1000	0	AU25991	AU17012
7288	0.00123693	950/1000	0	AU25991	AU1054
7289	0.00249129	903/1000	0	AU25991	HI2424
7290	0.00531349	809/1000	0	AU28089	AU28626
7291	0.00470559	828/1000	0	AU28089	AU2986
7292	0.00451781	834/1000	0	AU28089	AU29957
7293	0.00489536	822/1000	0	AU28089	AU3060
7294	0.00420918	844/1000	0	AU28089	AU30919
7295	0.00387578	855/1000	0	AU28089	AU31639
7296	0.000508006	979/1000	0	AU28089	AU32367
7297	0.00396608	852/1000	0	AU28089	AU33182
7298	0.00399629	851/1000	0	AU28089	AU33869
7299	0.010314	674/1000	0	AU28089	AU33878
7300	0.00363721	863/1000	0	AU28089	AU3415
7301	0.00363721	863/1000	0	AU28089	AU3416
7302	0.00730426	751/1000	0	AU28089	AU34858
7303	0.00390583	854/1000	0	AU28089	AU35919
7304	0.00734051	750/1000	0	AU28089	AU36258
7305	0.00390583	854/1000	0	AU28089	AU36284
7306	0.00390583	854/1000	0	AU28089	AU36474
7307	0.00375609	859/1000	0	AU28089	HI3291
7308	0.00417861	845/1000	0	AU28089	HI3292
7309	0.00363721	863/1000	0	AU28089	HI3293
7310	0.00366686	862/1000	0	AU28089	HI3294
7311	0.00369655	861/1000	0	AU28089	HI3295
7312	0.00357808	865/1000	0	AU28089	PC668
7313	0.00369655	861/1000	0	AU28089	PC669
7314	0.00387578	855/1000	0	AU28089	PC673
7315	0.00360762	864/1000	0	AU28089	PC674
7316	0.00360762	864/1000	0	AU28089	PC675
7317	0.00354859	866/1000	0	AU28089	PC676
7318	0.00384578	856/1000	0	AU28089	PC677
7319	0.00369655	861/1000	0	AU28089	PC678
7320	0.00366686	862/1000	0	AU28089	SC1128
7321	0.00360762	864/1000	0	AU28089	SC1129
7322	0.00360762	864/1000	0	AU28089	SC1145
7323	0.00366686	862/1000	0	AU28089	SC1209
7324	0.0115313	646/1000	0	AU28089	SC1210
7325	0.00366686	862/1000	0	AU28089	SC1211
7326	0.00363721	863/1000	0	AU28089	SC1339
7327	0.00476862	826/1000	0	AU28089	SC1360
7328	0.00363721	863/1000	0	AU28089	SC1371
7329	0.00363721	863/1000	0	AU28089	SC1392
7330	0.00363721	863/1000	0	AU28089	SC1400
7331	0.00470559	828/1000	0	AU28089	SC1402
7332	0.014871	577/1000	0	AU28089	SC1407
7333	0.00369655	861/1000	0	AU28089	SC1419
7334	0.00363721	863/1000	0	AU28089	SC1420
7335	0.00366686	862/1000	0	AU28089	SC1421
7336	0.00360762	864/1000	0	AU28089	SC1435
7337	0.00378594	858/1000	0	AU28089	AU7263
7338	0.00337267	872/1000	0	AU28089	AU7574
7339	0.00334352	873/1000	0	AU28089	AU7575
7340	0.00354859	866/1000	0	AU28089	AU7576
7341	0.00337267	872/1000	0	AU28089	AU7577
7342	0.00489536	822/1000	0	AU28089	AU8675
7343	0.00331442	874/1000	0	AU28089	AU8821
7344	0.00369655	861/1000	0	AU28089	AU9400
7345	0.00390583	854/1000	0	AU28089	AU9817
7346	0.00149601	940/1000	0	AU28089	HI2555
7347	0.00387578	855/1000	0	AU28089	HI2629
7348	0.0200167	489/1000	0	AU28089	HI3282
7349	0.00734051	750/1000	0	AU28089	HI3283
7350	0.00387578	855/1000	0	AU28089	HI3284
7351	0.0136496	601/1000	0	AU28089	HI3285
7352	0.00666341	769/1000	0	AU28089	HI3286
7353	0.00325637	876/1000	0	AU28089	HI3287
7354	0.00328537	875/1000	0	AU28089	HI3288
7355	0.00378594	858/1000	0	AU28089	HI3289
7356	0.00451781	834/1000	0	AU28089	AU11243
7357	0.00473708	827/1000	0	AU28089	AU1746
7358	0.00393593	853/1000	0	AU28089	AU36973
7359	0.00531349	809/1000	0	AU28089	AU6936
7360	0.00366686	862/1000	0	AU28089	HI3290
7361	0.00464278	830/1000	0	AU28089	AU1141
7362	0.00467416	829/1000	0	AU28089	AU1142
7363	0.00473708	827/1000	0	AU28089	AU1143
7364	0.00369655	861/1000	0	AU28089	AU11478
7365	0.00524853	811/1000	0	AU28089	AU11643
7366	0.00489536	822/1000	0	AU28089	AU12824
7367	0.00439372	838/1000	0	AU28089	AU1317
7368	0.00369655	861/1000	0	AU28089	AU13363
7369	0.00369655	861/1000	0	AU28089	AU13364
7370	0.00399629	851/1000	0	AU28089	AU14286
7371	0.00408721	848/1000	0	AU28089	AU15033
7372	0.00604372	787/1000	0	AU28089	AU15182
7373	0.00375609	859/1000	0	AU28089	AU1541
7374	0.00489536	822/1000	0	AU28089	AU15410
7375	0.00369655	861/1000	0	AU28089	AU15487
7376	0.00363721	863/1000	0	AU28089	AU15488
7377	0.00366686	862/1000	0	AU28089	AU1581
7378	0.00550978	803/1000	0	AU28089	AU17012
7379	0.00360762	864/1000	0	AU28089	AU1054
7380	0.00348975	868/1000	0	AU28089	HI2424
7381	0.00719593	754/1000	0	AU28626	AU2986
7382	0.00741321	748/1000	0	AU28626	AU29957
7383	0.00741321	748/1000	0	AU28626	AU3060
7384	0.00635099	778/1000	0	AU28626	AU30919
7385	0.00635099	778/1000	0	AU28626	AU31639
7386	0.00489536	822/1000	0	AU28626	AU32367
7387	0.00518381	813/1000	0	AU28626	AU33182
7388	0.00645455	775/1000	0	AU28626	AU33869
7389	0.010441	671/1000	0	AU28626	AU33878
7390	0.00607761	786/1000	0	AU28626	AU3415
7391	0.00604372	787/1000	0	AU28626	AU3416
7392	0.00952763	693/1000	0	AU28626	AU34858
7393	0.00638544	777/1000	0	AU28626	AU35919
7394	0.0083078	724/1000	0	AU28626	AU36258
7395	0.00638544	777/1000	0	AU28626	AU36284
7396	0.00638544	777/1000	0	AU28626	AU36474
7397	0.00537869	807/1000	0	AU28626	HI3291
7398	0.00560872	800/1000	0	AU28626	HI3292
7399	0.00524853	811/1000	0	AU28626	HI3293
7400	0.00528099	810/1000	0	AU28626	HI3294
7401	0.00531349	809/1000	0	AU28626	HI3295
7402	0.00607761	786/1000	0	AU28626	PC668
7403	0.00611156	785/1000	0	AU28626	PC669
7404	0.00631659	779/1000	0	AU28626	PC673
7405	0.00604372	787/1000	0	AU28626	PC674
7406	0.00600989	788/1000	0	AU28626	PC675
7407	0.00597612	789/1000	0	AU28626	PC676
7408	0.00631659	779/1000	0	AU28626	PC677
7409	0.00611156	785/1000	0	AU28626	PC678
7410	0.00607761	786/1000	0	AU28626	SC1128
7411	0.00604372	787/1000	0	AU28626	SC1129
7412	0.00604372	787/1000	0	AU28626	SC1145
7413	0.00607761	786/1000	0	AU28626	SC1209
7414	0.0134036	606/1000	0	AU28626	SC1210
7415	0.00604372	787/1000	0	AU28626	SC1211
7416	0.00604372	787/1000	0	AU28626	SC1339
7417	0.00726808	752/1000	0	AU28626	SC1360
7418	0.00604372	787/1000	0	AU28626	SC1371
7419	0.00604372	787/1000	0	AU28626	SC1392
7420	0.00607761	786/1000	0	AU28626	SC1400
7421	0.00719593	754/1000	0	AU28626	SC1402
7422	0.0171844	535/1000	0	AU28626	SC1407
7423	0.00611156	785/1000	0	AU28626	SC1419
7424	0.00604372	787/1000	0	AU28626	SC1420
7425	0.00604372	787/1000	0	AU28626	SC1421
7426	0.00604372	787/1000	0	AU28626	SC1435
7427	0.00577481	795/1000	0	AU28626	AU7263
7428	0.00611156	785/1000	0	AU28626	AU7574
7429	0.00607761	786/1000	0	AU28626	AU7575
7430	0.00635099	778/1000	0	AU28626	AU7576
7431	0.00604372	787/1000	0	AU28626	AU7577
7432	0.00744966	747/1000	0	AU28626	AU8675
7433	0.00600989	788/1000	0	AU28626	AU8821
7434	0.00577481	795/1000	0	AU28626	AU9400
7435	0.00502299	818/1000	0	AU28626	AU9817
7436	0.00557568	801/1000	0	AU28626	HI2555
7437	0.00531349	809/1000	0	AU28626	HI2629
7438	0.0196275	495/1000	0	AU28626	HI3282
7439	0.00865422	715/1000	0	AU28626	HI3283
7440	0.00604372	787/1000	0	AU28626	HI3284
7441	0.0139988	594/1000	0	AU28626	HI3285
7442	0.00869309	714/1000	0	AU28626	HI3286
7443	0.00448671	835/1000	0	AU28626	HI3287
7444	0.00483188	824/1000	0	AU28626	HI3288
7445	0.00594242	790/1000	0	AU28626	HI3289
7446	0.00547692	804/1000	0	AU28626	AU11243
7447	0.00726808	752/1000	0	AU28626	AU1746
7448	0.00641996	776/1000	0	AU28626	AU36973
7449	0.00638544	777/1000	0	AU28626	AU6936
7450	0.00528099	810/1000	0	AU28626	HI3290
7451	0.00715996	755/1000	0	AU28626	AU1141
7452	0.00719593	754/1000	0	AU28626	AU1142
7453	0.00726808	752/1000	0	AU28626	AU1143
7454	0.00577481	795/1000	0	AU28626	AU11478
7455	0.0064892	774/1000	0	AU28626	AU11643
7456	0.00741321	748/1000	0	AU28626	AU12824
7457	0.006248	781/1000	0	AU28626	AU1317
7458	0.00577481	795/1000	0	AU28626	AU13363
7459	0.00577481	795/1000	0	AU28626	AU13364
7460	0.0064892	774/1000	0	AU28626	AU14286
7461	0.00652391	773/1000	0	AU28626	AU15033
7462	0.0084995	719/1000	0	AU28626	AU15182
7463	0.00486359	823/1000	0	AU28626	AU1541
7464	0.00741321	748/1000	0	AU28626	AU15410
7465	0.00574147	796/1000	0	AU28626	AU15487
7466	0.00570819	797/1000	0	AU28626	AU15488
7467	0.00574147	796/1000	0	AU28626	AU1581
7468	0.00705245	758/1000	0	AU28626	AU17012
7469	0.00604372	787/1000	0	AU28626	AU1054
7470	0.00614558	784/1000	0	AU28626	HI2424
7471	0.00645455	775/1000	0	AU2986	AU29957
7472	0.000239895	990/1000	0	AU2986	AU3060
7473	0.00291212	888/1000	0	AU2986	AU30919
7474	0.000880953	964/1000	0	AU2986	AU31639
7475	0.00511931	815/1000	0	AU2986	AU32367
7476	0.00464278	830/1000	0	AU2986	AU33182
7477	0.0010072	959/1000	0	AU2986	AU33869
7478	0.0116661	643/1000	0	AU2986	AU33878
7479	0.00113443	954/1000	0	AU2986	AU3415
7480	0.00115999	953/1000	0	AU2986	AU3416
7481	0.00944662	695/1000	0	AU2986	AU34858
7482	0.000906124	963/1000	0	AU2986	AU35919
7483	0.00881017	711/1000	0	AU2986	AU36258
7484	0.000906124	963/1000	0	AU2986	AU36284
7485	0.000931334	962/1000	0	AU2986	AU36474
7486	0.00492718	821/1000	0	AU2986	HI3291
7487	0.00511931	815/1000	0	AU2986	HI3292
7488	0.00483188	824/1000	0	AU2986	HI3293
7489	0.00486359	823/1000	0	AU2986	HI3294
7490	0.00486359	823/1000	0	AU2986	HI3295
7491	0.00128842	948/1000	0	AU2986	PC668
7492	0.00123693	950/1000	0	AU2986	PC669
7493	0.000830728	966/1000	0	AU2986	PC673
7494	0.0011089	955/1000	0	AU2986	PC674
7495	0.00113443	954/1000	0	AU2986	PC675
7496	0.00108342	956/1000	0	AU2986	PC676
7497	0.000855821	965/1000	0	AU2986	PC677
7498	0.0011856	952/1000	0	AU2986	PC678
7499	0.0011856	952/1000	0	AU2986	SC1128
7500	0.0011089	955/1000	0	AU2986	SC1129
7501	0.0011089	955/1000	0	AU2986	SC1145
7502	0.00115999	953/1000	0	AU2986	SC1209
7503	0.00928558	699/1000	0	AU2986	SC1210
7504	0.00115999	953/1000	0	AU2986	SC1211
7505	0.00113443	954/1000	0	AU2986	SC1339
7506	9.55247e-05	996/1000	0	AU2986	SC1360
7507	0.00113443	954/1000	0	AU2986	SC1371
7508	0.00113443	954/1000	0	AU2986	SC1392
7509	0.00115999	953/1000	0	AU2986	SC1400
7510	4.76906e-05	998/1000	0	AU2986	SC1402
7511	0.0132573	609/1000	0	AU2986	SC1407
7512	0.00121124	951/1000	0	AU2986	SC1419
7513	0.00115999	953/1000	0	AU2986	SC1420
7514	0.00115999	953/1000	0	AU2986	SC1421
7515	0.0011089	955/1000	0	AU2986	SC1435
7516	0.00464278	830/1000	0	AU2986	AU7263
7517	0.00433199	840/1000	0	AU2986	AU7574
7518	0.00427048	842/1000	0	AU2986	AU7575
7519	0.00454897	833/1000	0	AU2986	AU7576
7520	0.00430121	841/1000	0	AU2986	AU7577
7521	0.000312573	987/1000	0	AU2986	AU8675
7522	0.0042398	843/1000	0	AU2986	AU8821
7523	0.00461146	831/1000	0	AU2986	AU9400
7524	0.00458019	832/1000	0	AU2986	AU9817
7525	0.00600989	788/1000	0	AU2986	HI2555
7526	0.00518381	813/1000	0	AU2986	HI2629
7527	0.0221335	458/1000	0	AU2986	HI3282
7528	0.00964976	690/1000	0	AU2986	HI3283
7529	0.00251903	902/1000	0	AU2986	HI3284
7530	0.0154542	566/1000	0	AU2986	HI3285
7531	0.00748619	746/1000	0	AU2986	HI3286
7532	0.00480022	825/1000	0	AU2986	HI3287
7533	0.00417861	845/1000	0	AU2986	HI3288
7534	0.00243596	905/1000	0	AU2986	HI3289
7535	0.00518381	813/1000	0	AU2986	AU11243
7536	0.000143503	994/1000	0	AU2986	AU1746
7537	0.000931334	962/1000	0	AU2986	AU36973
7538	0.0055427	802/1000	0	AU2986	AU6936
7539	0.00486359	823/1000	0	AU2986	HI3290
7540	7.15897e-05	997/1000	0	AU2986	AU1141
7541	7.15897e-05	997/1000	0	AU2986	AU1142
7542	0.000119496	995/1000	0	AU2986	AU1143
7543	0.00461146	831/1000	0	AU2986	AU11478
7544	0.00594242	790/1000	0	AU2986	AU11643
7545	0.000239895	990/1000	0	AU2986	AU12824
7546	0.00541137	806/1000	0	AU2986	AU1317
7547	0.00461146	831/1000	0	AU2986	AU13363
7548	0.00461146	831/1000	0	AU2986	AU13364
7549	0.0010072	959/1000	0	AU2986	AU14286
7550	0.00103256	958/1000	0	AU2986	AU15033
7551	0.00774383	739/1000	0	AU2986	AU15182
7552	0.00505504	817/1000	0	AU2986	AU1541
7553	0.000215742	991/1000	0	AU2986	AU15410
7554	0.00458019	832/1000	0	AU2986	AU15487
7555	0.00454897	833/1000	0	AU2986	AU15488
7556	0.00458019	832/1000	0	AU2986	AU1581
7557	0.00607761	786/1000	0	AU2986	AU17012
7558	0.0011089	955/1000	0	AU2986	AU1054
7559	0.0023533	908/1000	0	AU2986	HI2424
7560	0.00662843	770/1000	0	AU29957	AU3060
7561	0.00590877	791/1000	0	AU29957	AU30919
7562	0.0055427	802/1000	0	AU29957	AU31639
7563	0.00489536	822/1000	0	AU29957	AU32367
7564	0.00550978	803/1000	0	AU29957	AU33182
7565	0.00560872	800/1000	0	AU29957	AU33869
7566	0.0111761	654/1000	0	AU29957	AU33878
7567	0.00528099	810/1000	0	AU29957	AU3415
7568	0.00528099	810/1000	0	AU29957	AU3416
7569	0.00793	734/1000	0	AU29957	AU34858
7570	0.00557568	801/1000	0	AU29957	AU35919
7571	0.00873204	713/1000	0	AU29957	AU36258
7572	0.00557568	801/1000	0	AU29957	AU36284
7573	0.00557568	801/1000	0	AU29957	AU36474
7574	0.00544411	805/1000	0	AU29957	HI3291
7575	0.00584167	793/1000	0	AU29957	HI3292
7576	0.00534606	808/1000	0	AU29957	HI3293
7577	0.00537869	807/1000	0	AU29957	HI3294
7578	0.00537869	807/1000	0	AU29957	HI3295
7579	0.00534606	808/1000	0	AU29957	PC668
7580	0.00534606	808/1000	0	AU29957	PC669
7581	0.00550978	803/1000	0	AU29957	PC673
7582	0.00524853	811/1000	0	AU29957	PC674
7583	0.00521614	812/1000	0	AU29957	PC675
7584	0.00521614	812/1000	0	AU29957	PC676
7585	0.00547692	804/1000	0	AU29957	PC677
7586	0.00534606	808/1000	0	AU29957	PC678
7587	0.00531349	809/1000	0	AU29957	SC1128
7588	0.00524853	811/1000	0	AU29957	SC1129
7589	0.00524853	811/1000	0	AU29957	SC1145
7590	0.00531349	809/1000	0	AU29957	SC1209
7591	0.0130638	613/1000	0	AU29957	SC1210
7592	0.00528099	810/1000	0	AU29957	SC1211
7593	0.00528099	810/1000	0	AU29957	SC1339
7594	0.00652391	773/1000	0	AU29957	SC1360
7595	0.00528099	810/1000	0	AU29957	SC1371
7596	0.00528099	810/1000	0	AU29957	SC1392
7597	0.00528099	810/1000	0	AU29957	SC1400
7598	0.00645455	775/1000	0	AU29957	SC1402
7599	0.0164989	547/1000	0	AU29957	SC1407
7600	0.00531349	809/1000	0	AU29957	SC1419
7601	0.00524853	811/1000	0	AU29957	SC1420
7602	0.00531349	809/1000	0	AU29957	SC1421
7603	0.00524853	811/1000	0	AU29957	SC1435
7604	0.00405685	849/1000	0	AU29957	AU7263
7605	0.00366686	862/1000	0	AU29957	AU7574
7606	0.0037263	860/1000	0	AU29957	AU7575
7607	0.00384578	856/1000	0	AU29957	AU7576
7608	0.00378594	858/1000	0	AU29957	AU7577
7609	0.00666341	769/1000	0	AU29957	AU8675
7610	0.00366686	862/1000	0	AU29957	AU8821
7611	0.00399629	851/1000	0	AU29957	AU9400
7612	0.00560872	800/1000	0	AU29957	AU9817
7613	0.00557568	801/1000	0	AU29957	HI2555
7614	0.00480022	825/1000	0	AU29957	HI2629
7615	0.0213613	469/1000	0	AU29957	HI3282
7616	0.00884936	710/1000	0	AU29957	HI3283
7617	0.00531349	809/1000	0	AU29957	HI3284
7618	0.014871	577/1000	0	AU29957	HI3285
7619	0.00748619	746/1000	0	AU29957	HI3286
7620	0.00515153	814/1000	0	AU29957	HI3287
7621	0.00486359	823/1000	0	AU29957	HI3288
7622	0.00521614	812/1000	0	AU29957	HI3289
7623	0.00597612	789/1000	0	AU29957	AU11243
7624	0.0064892	774/1000	0	AU29957	AU1746
7625	0.00560872	800/1000	0	AU29957	AU36973
7626	0.00638544	777/1000	0	AU29957	AU6936
7627	0.00537869	807/1000	0	AU29957	HI3290
7628	0.00638544	777/1000	0	AU29957	AU1141
7629	0.00641996	776/1000	0	AU29957	AU1142
7630	0.0064892	774/1000	0	AU29957	AU1143
7631	0.00390583	854/1000	0	AU29957	AU11478
7632	0.00694555	761/1000	0	AU29957	AU11643
7633	0.00662843	770/1000	0	AU29957	AU12824
7634	0.00614558	784/1000	0	AU29957	AU1317
7635	0.00396608	852/1000	0	AU29957	AU13363
7636	0.00399629	851/1000	0	AU29957	AU13364
7637	0.00564181	799/1000	0	AU29957	AU14286
7638	0.00570819	797/1000	0	AU29957	AU15033
7639	0.00655869	772/1000	0	AU29957	AU15182
7640	0.00470559	828/1000	0	AU29957	AU1541
7641	0.00666341	769/1000	0	AU29957	AU15410
7642	0.00396608	852/1000	0	AU29957	AU15487
7643	0.00390583	854/1000	0	AU29957	AU15488
7644	0.00393593	853/1000	0	AU29957	AU1581
7645	0.00666341	769/1000	0	AU29957	AU17012
7646	0.00524853	811/1000	0	AU29957	AU1054
7647	0.00508714	816/1000	0	AU29957	HI2424
7648	0.00314086	880/1000	0	AU3060	AU30919
7649	0.00108342	956/1000	0	AU3060	AU31639
7650	0.00524853	811/1000	0	AU3060	AU32367
7651	0.00483188	824/1000	0	AU3060	AU33182
7652	0.00121124	951/1000	0	AU3060	AU33869
7653	0.0119383	637/1000	0	AU3060	AU33878
7654	0.00134007	946/1000	0	AU3060	AU3415
7655	0.00136596	945/1000	0	AU3060	AU3416
7656	0.00969064	689/1000	0	AU3060	AU34858
7657	0.0011089	955/1000	0	AU3060	AU35919
7658	0.00896738	707/1000	0	AU3060	AU36258
7659	0.0011089	955/1000	0	AU3060	AU36284
7660	0.00113443	954/1000	0	AU3060	AU36474
7661	0.00508714	816/1000	0	AU3060	HI3291
7662	0.00531349	809/1000	0	AU3060	HI3292
7663	0.00495906	820/1000	0	AU3060	HI3293
7664	0.004991	819/1000	0	AU3060	HI3294
7665	0.00502299	818/1000	0	AU3060	HI3295
7666	0.00149601	940/1000	0	AU3060	PC668
7667	0.00144387	942/1000	0	AU3060	PC669
7668	0.00103256	958/1000	0	AU3060	PC673
7669	0.00131423	947/1000	0	AU3060	PC674
7670	0.00134007	946/1000	0	AU3060	PC675
7671	0.00128842	948/1000	0	AU3060	PC676
7672	0.00105797	957/1000	0	AU3060	PC677
7673	0.00139189	944/1000	0	AU3060	PC678
7674	0.00139189	944/1000	0	AU3060	SC1128
7675	0.00131423	947/1000	0	AU3060	SC1129
7676	0.00131423	947/1000	0	AU3060	SC1145
7677	0.00136596	945/1000	0	AU3060	SC1209
7678	0.00952763	693/1000	0	AU3060	SC1210
7679	0.00136596	945/1000	0	AU3060	SC1211
7680	0.00134007	946/1000	0	AU3060	SC1339
7681	0.00028831	988/1000	0	AU3060	SC1360
7682	0.00134007	946/1000	0	AU3060	SC1371
7683	0.00134007	946/1000	0	AU3060	SC1392
7684	0.00136596	945/1000	0	AU3060	SC1400
7685	0.000239895	990/1000	0	AU3060	SC1402
7686	0.0133059	608/1000	0	AU3060	SC1407
7687	0.00141786	943/1000	0	AU3060	SC1419
7688	0.00136596	945/1000	0	AU3060	SC1420
7689	0.00136596	945/1000	0	AU3060	SC1421
7690	0.00131423	947/1000	0	AU3060	SC1435
7691	0.00476862	826/1000	0	AU3060	AU7263
7692	0.00451781	834/1000	0	AU3060	AU7574
7693	0.00445566	836/1000	0	AU3060	AU7575
7694	0.00470559	828/1000	0	AU3060	AU7576
7695	0.00448671	835/1000	0	AU3060	AU7577
7696	0.000119496	995/1000	0	AU3060	AU8675
7697	0.00442466	837/1000	0	AU3060	AU8821
7698	0.00473708	827/1000	0	AU3060	AU9400
7699	0.00470559	828/1000	0	AU3060	AU9817
7700	0.00617965	783/1000	0	AU3060	HI2555
7701	0.00531349	809/1000	0	AU3060	HI2629
7702	0.0223484	455/1000	0	AU3060	HI3282
7703	0.00977265	687/1000	0	AU3060	HI3283
7704	0.00268639	896/1000	0	AU3060	HI3284
7705	0.0156702	562/1000	0	AU3060	HI3285
7706	0.00763299	742/1000	0	AU3060	HI3286
7707	0.00495906	820/1000	0	AU3060	HI3287
7708	0.00436283	839/1000	0	AU3060	HI3288
7709	0.00263042	898/1000	0	AU3060	HI3289
7710	0.00537869	807/1000	0	AU3060	AU11243
7711	0.00028831	988/1000	0	AU3060	AU1746
7712	0.00113443	954/1000	0	AU3060	AU36973
7713	0.00574147	796/1000	0	AU3060	AU6936
7714	0.004991	819/1000	0	AU3060	HI3290
7715	0.000215742	991/1000	0	AU3060	AU1141
7716	0.000215742	991/1000	0	AU3060	AU1142
7717	0.000264084	989/1000	0	AU3060	AU1143
7718	0.00473708	827/1000	0	AU3060	AU11478
7719	0.00607761	786/1000	0	AU3060	AU11643
7720	4.76906e-05	998/1000	0	AU3060	AU12824
7721	0.00557568	801/1000	0	AU3060	AU1317
7722	0.00470559	828/1000	0	AU3060	AU13363
7723	0.00473708	827/1000	0	AU3060	AU13364
7724	0.00121124	951/1000	0	AU3060	AU14286
7725	0.00123693	950/1000	0	AU3060	AU15033
7726	0.00793	734/1000	0	AU3060	AU15182
7727	0.00521614	812/1000	0	AU3060	AU1541
7728	7.15897e-05	997/1000	0	AU3060	AU15410
7729	0.00470559	828/1000	0	AU3060	AU15487
7730	0.00470559	828/1000	0	AU3060	AU15488
7731	0.00467416	829/1000	0	AU3060	AU1581
7732	0.006248	781/1000	0	AU3060	AU17012
7733	0.00131423	947/1000	0	AU3060	AU1054
7734	0.0025468	901/1000	0	AU3060	HI2424
7735	0.00216198	915/1000	0	AU30919	AU31639
7736	0.00464278	830/1000	0	AU30919	AU32367
7737	0.00402654	850/1000	0	AU30919	AU33182
7738	0.00229842	910/1000	0	AU30919	AU33869
7739	0.0113974	649/1000	0	AU30919	AU33878
7740	0.00194597	923/1000	0	AU30919	AU3415
7741	0.00197282	922/1000	0	AU30919	AU3416
7742	0.00900687	706/1000	0	AU30919	AU34858
7743	0.00218918	914/1000	0	AU30919	AU35919
7744	0.00823165	726/1000	0	AU30919	AU36258
7745	0.00218918	914/1000	0	AU30919	AU36284
7746	0.00218918	914/1000	0	AU30919	AU36474
7747	0.00451781	834/1000	0	AU30919	HI3291
7748	0.00464278	830/1000	0	AU30919	HI3292
7749	0.00439372	838/1000	0	AU30919	HI3293
7750	0.00442466	837/1000	0	AU30919	HI3294
7751	0.00445566	836/1000	0	AU30919	HI3295
7752	0.0018924	925/1000	0	AU30919	PC668
7753	0.00202665	920/1000	0	AU30919	PC669
7754	0.00216198	915/1000	0	AU30919	PC673
7755	0.00191916	924/1000	0	AU30919	PC674
7756	0.00191916	924/1000	0	AU30919	PC675
7757	0.0018924	925/1000	0	AU30919	PC676
7758	0.00216198	915/1000	0	AU30919	PC677
7759	0.00199971	921/1000	0	AU30919	PC678
7760	0.00199971	921/1000	0	AU30919	SC1128
7761	0.00191916	924/1000	0	AU30919	SC1129
7762	0.00191916	924/1000	0	AU30919	SC1145
7763	0.00197282	922/1000	0	AU30919	SC1209
7764	0.00969064	689/1000	0	AU30919	SC1210
7765	0.00197282	922/1000	0	AU30919	SC1211
7766	0.00194597	923/1000	0	AU30919	SC1339
7767	0.00296902	886/1000	0	AU30919	SC1360
7768	0.00194597	923/1000	0	AU30919	SC1371
7769	0.00194597	923/1000	0	AU30919	SC1392
7770	0.00197282	922/1000	0	AU30919	SC1400
7771	0.00291212	888/1000	0	AU30919	SC1402
7772	0.0131603	611/1000	0	AU30919	SC1407
7773	0.00202665	920/1000	0	AU30919	SC1419
7774	0.00197282	922/1000	0	AU30919	SC1420
7775	0.00186568	926/1000	0	AU30919	SC1421
7776	0.00191916	924/1000	0	AU30919	SC1435
7777	0.00414809	846/1000	0	AU30919	AU7263
7778	0.00381583	857/1000	0	AU30919	AU7574
7779	0.00375609	859/1000	0	AU30919	AU7575
7780	0.00399629	851/1000	0	AU30919	AU7576
7781	0.00381583	857/1000	0	AU30919	AU7577
7782	0.00316966	879/1000	0	AU30919	AU8675
7783	0.00375609	859/1000	0	AU30919	AU8821
7784	0.00411762	847/1000	0	AU30919	AU9400
7785	0.00387578	855/1000	0	AU30919	AU9817
7786	0.00547692	804/1000	0	AU30919	HI2555
7787	0.00464278	830/1000	0	AU30919	HI2629
7788	0.0217093	464/1000	0	AU30919	HI3282
